,Year,Month,Day,Station_Name
71276,2022,11,14,PHKI
71277,2022,11,14,PHKM
71278,2022,11,14,PHMO
71279,2022,11,14,PHWA
71280,2022,11,14,RKJK
71281,2022,11,14,RODN
71282,2022,11,14,TADW
71283,2022,11,14,TATL
71284,2022,11,14,TBNA
71285,2022,11,14,TBOS
71286,2022,11,14,TBWI
71287,2022,11,14,TCLT
71288,2022,11,14,TCMH
71289,2022,11,14,TCVG
71290,2022,11,14,TDAL
71291,2022,11,14,TDAY
71292,2022,11,14,TDCA
71293,2022,11,14,TDEN
71294,2022,11,14,TDFW
71295,2022,11,14,TDTW
71296,2022,11,14,TEWR
71297,2022,11,14,TFLL
71298,2022,11,14,THOU
71299,2022,11,14,TIAD
71300,2022,11,14,TIAH
71301,2022,11,14,TICH
71302,2022,11,14,TIDS
71303,2022,11,14,TJFK
71304,2022,11,14,TJUA
71305,2022,11,14,TLAS
71306,2022,11,14,TLVE
71307,2022,11,14,TMCI
71308,2022,11,14,TMCO
71309,2022,11,14,TMDW
71310,2022,11,14,TMEM
71311,2022,11,14,TMIA
71312,2022,11,14,TMKE
71313,2022,11,14,TMSP
71314,2022,11,14,TMSY
71315,2022,11,14,TOKC
71316,2022,11,14,TORD
71317,2022,11,14,TPHL
71318,2022,11,14,TPHX
71319,2022,11,14,TPIT
71320,2022,11,14,TRDU
71321,2022,11,14,TSDF
71322,2022,11,14,TSJU
71323,2022,11,14,TSLC
71324,2022,11,14,TSTL
71325,2022,11,14,TTPA
71326,2022,11,14,TTUL
71327,2022,11,15,FOP1
71328,2022,11,15,KABR
71329,2022,11,15,KABX
71330,2022,11,15,KAKQ
71331,2022,11,15,KAMA
71332,2022,11,15,KAMX
71333,2022,11,15,KAPX
71334,2022,11,15,KARX
71335,2022,11,15,KATX
71336,2022,11,15,KBBX
71337,2022,11,15,KBGM
71338,2022,11,15,KBHX
71339,2022,11,15,KBIS
71340,2022,11,15,KBLX
71341,2022,11,15,KBMX
71342,2022,11,15,KBOX
71343,2022,11,15,KBRO
71344,2022,11,15,KBUF
71345,2022,11,15,KBYX
71346,2022,11,15,KCAE
71347,2022,11,15,KCBW
71348,2022,11,15,KCBX
71349,2022,11,15,KCCX
71350,2022,11,15,KCLE
71351,2022,11,15,KCLX
71352,2022,11,15,KCRP
71353,2022,11,15,KCXX
71354,2022,11,15,KCYS
71355,2022,11,15,KDAX
71356,2022,11,15,KDDC
71357,2022,11,15,KDFX
71358,2022,11,15,KDGX
71359,2022,11,15,KDIX
71360,2022,11,15,KDLH
71361,2022,11,15,KDMX
71362,2022,11,15,KDOX
71363,2022,11,15,KDTX
71364,2022,11,15,KDVN
71365,2022,11,15,KDYX
71366,2022,11,15,KEAX
71367,2022,11,15,KEMX
71368,2022,11,15,KENX
71369,2022,11,15,KEOX
71370,2022,11,15,KEPZ
71371,2022,11,15,KESX
71372,2022,11,15,KEVX
71373,2022,11,15,KEWX
71374,2022,11,15,KEYX
71375,2022,11,15,KFCX
71376,2022,11,15,KFDR
71377,2022,11,15,KFDX
71378,2022,11,15,KFFC
71379,2022,11,15,KFSD
71380,2022,11,15,KFSX
71381,2022,11,15,KFTG
71382,2022,11,15,KFWS
71383,2022,11,15,KGGW
71384,2022,11,15,KGJX
71385,2022,11,15,KGLD
71386,2022,11,15,KGRB
71387,2022,11,15,KGRK
71388,2022,11,15,KGRR
71389,2022,11,15,KGSP
71390,2022,11,15,KGWX
71391,2022,11,15,KGYX
71392,2022,11,15,KHDX
71393,2022,11,15,KHGX
71394,2022,11,15,KHNX
71395,2022,11,15,KHPX
71396,2022,11,15,KHTX
71397,2022,11,15,KICT
71398,2022,11,15,KICX
71399,2022,11,15,KILN
71400,2022,11,15,KILX
71401,2022,11,15,KIND
71402,2022,11,15,KINX
71403,2022,11,15,KIWA
71404,2022,11,15,KIWX
71405,2022,11,15,KJAX
71406,2022,11,15,KJGX
71407,2022,11,15,KJKL
71408,2022,11,15,KLBB
71409,2022,11,15,KLCH
71410,2022,11,15,KLGX
71411,2022,11,15,KLIX
71412,2022,11,15,KLNX
71413,2022,11,15,KLOT
71414,2022,11,15,KLRX
71415,2022,11,15,KLSX
71416,2022,11,15,KLTX
71417,2022,11,15,KLVX
71418,2022,11,15,KLWX
71419,2022,11,15,KLZK
71420,2022,11,15,KMAF
71421,2022,11,15,KMAX
71422,2022,11,15,KMBX
71423,2022,11,15,KMHX
71424,2022,11,15,KMKX
71425,2022,11,15,KMLB
71426,2022,11,15,KMOB
71427,2022,11,15,KMPX
71428,2022,11,15,KMQT
71429,2022,11,15,KMRX
71430,2022,11,15,KMSX
71431,2022,11,15,KMTX
71432,2022,11,15,KMUX
71433,2022,11,15,KMVX
71434,2022,11,15,KMXX
71435,2022,11,15,KNKX
71436,2022,11,15,KNQA
71437,2022,11,15,KOAX
71438,2022,11,15,KOHX
71439,2022,11,15,KOKX
71440,2022,11,15,KOTX
71441,2022,11,15,KPAH
71442,2022,11,15,KPBZ
71443,2022,11,15,KPDT
71444,2022,11,15,KPOE
71445,2022,11,15,KPUX
71446,2022,11,15,KRAX
71447,2022,11,15,KRGX
71448,2022,11,15,KRIW
71449,2022,11,15,KRLX
71450,2022,11,15,KRTX
71451,2022,11,15,KSFX
71452,2022,11,15,KSGF
71453,2022,11,15,KSHV
71454,2022,11,15,KSJT
71455,2022,11,15,KSOX
71456,2022,11,15,KSRX
71457,2022,11,15,KTBW
71458,2022,11,15,KTFX
71459,2022,11,15,KTLH
71460,2022,11,15,KTLX
71461,2022,11,15,KTWX
71462,2022,11,15,KTYX
71463,2022,11,15,KUDX
71464,2022,11,15,KUEX
71465,2022,11,15,KVAX
71466,2022,11,15,KVBX
71467,2022,11,15,KVNX
71468,2022,11,15,KVTX
71469,2022,11,15,KVWX
71470,2022,11,15,KYUX
71471,2022,11,15,PACG
71472,2022,11,15,PAEC
71473,2022,11,15,PAHG
71474,2022,11,15,PAIH
71475,2022,11,15,PAKC
71476,2022,11,15,PAPD
71477,2022,11,15,PGUA
71478,2022,11,15,PHKI
71479,2022,11,15,PHKM
71480,2022,11,15,PHMO
71481,2022,11,15,PHWA
71482,2022,11,15,RKJK
71483,2022,11,15,RODN
71484,2022,11,15,TADW
71485,2022,11,15,TATL
71486,2022,11,15,TBNA
71487,2022,11,15,TBOS
71488,2022,11,15,TBWI
71489,2022,11,15,TCLT
71490,2022,11,15,TCMH
71491,2022,11,15,TCVG
71492,2022,11,15,TDAL
71493,2022,11,15,TDAY
71494,2022,11,15,TDCA
71495,2022,11,15,TDEN
71496,2022,11,15,TDFW
71497,2022,11,15,TDTW
71498,2022,11,15,TEWR
71499,2022,11,15,TFLL
71500,2022,11,15,THOU
71501,2022,11,15,TIAD
71502,2022,11,15,TIAH
71503,2022,11,15,TICH
71504,2022,11,15,TIDS
71505,2022,11,15,TJFK
71506,2022,11,15,TJUA
71507,2022,11,15,TLAS
71508,2022,11,15,TLVE
71509,2022,11,15,TMCI
71510,2022,11,15,TMCO
71511,2022,11,15,TMDW
71512,2022,11,15,TMEM
71513,2022,11,15,TMIA
71514,2022,11,15,TMKE
71515,2022,11,15,TMSP
71516,2022,11,15,TMSY
71517,2022,11,15,TOKC
71518,2022,11,15,TORD
71519,2022,11,15,TPHL
71520,2022,11,15,TPHX
71521,2022,11,15,TPIT
71522,2022,11,15,TRDU
71523,2022,11,15,TSDF
71524,2022,11,15,TSJU
71525,2022,11,15,TSLC
71526,2022,11,15,TSTL
71527,2022,11,15,TTPA
71528,2022,11,15,TTUL
71529,2022,11,16,FOP1
71530,2022,11,16,KABR
71531,2022,11,16,KABX
71532,2022,11,16,KAKQ
71533,2022,11,16,KAMA
71534,2022,11,16,KAMX
71535,2022,11,16,KAPX
71536,2022,11,16,KARX
71537,2022,11,16,KATX
71538,2022,11,16,KBBX
71539,2022,11,16,KBGM
71540,2022,11,16,KBHX
71541,2022,11,16,KBIS
71542,2022,11,16,KBLX
71543,2022,11,16,KBMX
71544,2022,11,16,KBOX
71545,2022,11,16,KBRO
71546,2022,11,16,KBUF
71547,2022,11,16,KBYX
71548,2022,11,16,KCAE
71549,2022,11,16,KCBW
71550,2022,11,16,KCBX
71551,2022,11,16,KCCX
71552,2022,11,16,KCLE
71553,2022,11,16,KCLX
71554,2022,11,16,KCRP
71555,2022,11,16,KCXX
71556,2022,11,16,KCYS
71557,2022,11,16,KDAX
71558,2022,11,16,KDDC
71559,2022,11,16,KDFX
71560,2022,11,16,KDGX
71561,2022,11,16,KDIX
71562,2022,11,16,KDLH
71563,2022,11,16,KDMX
71564,2022,11,16,KDOX
71565,2022,11,16,KDTX
71566,2022,11,16,KDVN
71567,2022,11,16,KDYX
71568,2022,11,16,KEAX
71569,2022,11,16,KEMX
71570,2022,11,16,KENX
71571,2022,11,16,KEOX
71572,2022,11,16,KEPZ
71573,2022,11,16,KESX
71574,2022,11,16,KEVX
71575,2022,11,16,KEWX
71576,2022,11,16,KEYX
71577,2022,11,16,KFCX
71578,2022,11,16,KFDR
71579,2022,11,16,KFDX
71580,2022,11,16,KFFC
71581,2022,11,16,KFSD
71582,2022,11,16,KFSX
71583,2022,11,16,KFTG
71584,2022,11,16,KFWS
71585,2022,11,16,KGGW
71586,2022,11,16,KGJX
71587,2022,11,16,KGLD
71588,2022,11,16,KGRB
71589,2022,11,16,KGRK
71590,2022,11,16,KGRR
71591,2022,11,16,KGSP
71592,2022,11,16,KGWX
71593,2022,11,16,KGYX
71594,2022,11,16,KHDX
71595,2022,11,16,KHGX
71596,2022,11,16,KHNX
71597,2022,11,16,KHPX
71598,2022,11,16,KHTX
71599,2022,11,16,KICT
71600,2022,11,16,KICX
71601,2022,11,16,KILN
71602,2022,11,16,KILX
71603,2022,11,16,KIND
71604,2022,11,16,KINX
71605,2022,11,16,KIWA
71606,2022,11,16,KIWX
71607,2022,11,16,KJAX
71608,2022,11,16,KJGX
71609,2022,11,16,KJKL
71610,2022,11,16,KLBB
71611,2022,11,16,KLCH
71612,2022,11,16,KLGX
71613,2022,11,16,KLIX
71614,2022,11,16,KLNX
71615,2022,11,16,KLOT
71616,2022,11,16,KLRX
71617,2022,11,16,KLSX
71618,2022,11,16,KLTX
71619,2022,11,16,KLVX
71620,2022,11,16,KLWX
71621,2022,11,16,KLZK
71622,2022,11,16,KMAF
71623,2022,11,16,KMAX
71624,2022,11,16,KMBX
71625,2022,11,16,KMHX
71626,2022,11,16,KMKX
71627,2022,11,16,KMLB
71628,2022,11,16,KMOB
71629,2022,11,16,KMPX
71630,2022,11,16,KMQT
71631,2022,11,16,KMRX
71632,2022,11,16,KMSX
71633,2022,11,16,KMTX
71634,2022,11,16,KMUX
71635,2022,11,16,KMVX
71636,2022,11,16,KMXX
71637,2022,11,16,KNKX
71638,2022,11,16,KNQA
71639,2022,11,16,KOAX
71640,2022,11,16,KOHX
71641,2022,11,16,KOKX
71642,2022,11,16,KOTX
71643,2022,11,16,KPAH
71644,2022,11,16,KPBZ
71645,2022,11,16,KPDT
71646,2022,11,16,KPOE
71647,2022,11,16,KPUX
71648,2022,11,16,KRAX
71649,2022,11,16,KRGX
71650,2022,11,16,KRIW
71651,2022,11,16,KRLX
71652,2022,11,16,KRTX
71653,2022,11,16,KSFX
71654,2022,11,16,KSGF
71655,2022,11,16,KSHV
71656,2022,11,16,KSJT
71657,2022,11,16,KSOX
71658,2022,11,16,KSRX
71659,2022,11,16,KTBW
71660,2022,11,16,KTFX
71661,2022,11,16,KTLH
71662,2022,11,16,KTLX
71663,2022,11,16,KTWX
71664,2022,11,16,KTYX
71665,2022,11,16,KUDX
71666,2022,11,16,KUEX
71667,2022,11,16,KVAX
71668,2022,11,16,KVBX
71669,2022,11,16,KVNX
71670,2022,11,16,KVTX
71671,2022,11,16,KVWX
71672,2022,11,16,KYUX
71673,2022,11,16,PACG
71674,2022,11,16,PAEC
71675,2022,11,16,PAHG
71676,2022,11,16,PAIH
71677,2022,11,16,PAKC
71678,2022,11,16,PAPD
71679,2022,11,16,PGUA
71680,2022,11,16,PHKI
71681,2022,11,16,PHKM
71682,2022,11,16,PHMO
71683,2022,11,16,PHWA
71684,2022,11,16,RKJK
71685,2022,11,16,RODN
71686,2022,11,16,TADW
71687,2022,11,16,TATL
71688,2022,11,16,TBNA
71689,2022,11,16,TBOS
71690,2022,11,16,TBWI
71691,2022,11,16,TCLT
71692,2022,11,16,TCMH
71693,2022,11,16,TCVG
71694,2022,11,16,TDAL
71695,2022,11,16,TDAY
71696,2022,11,16,TDCA
71697,2022,11,16,TDEN
71698,2022,11,16,TDFW
71699,2022,11,16,TDTW
71700,2022,11,16,TEWR
71701,2022,11,16,TFLL
71702,2022,11,16,THOU
71703,2022,11,16,TIAD
71704,2022,11,16,TIAH
71705,2022,11,16,TICH
71706,2022,11,16,TIDS
71707,2022,11,16,TJFK
71708,2022,11,16,TJUA
71709,2022,11,16,TLAS
71710,2022,11,16,TLVE
71711,2022,11,16,TMCI
71712,2022,11,16,TMCO
71713,2022,11,16,TMDW
71714,2022,11,16,TMEM
71715,2022,11,16,TMIA
71716,2022,11,16,TMKE
71717,2022,11,16,TMSP
71718,2022,11,16,TMSY
71719,2022,11,16,TOKC
71720,2022,11,16,TORD
71721,2022,11,16,TPHL
71722,2022,11,16,TPHX
71723,2022,11,16,TPIT
71724,2022,11,16,TRDU
71725,2022,11,16,TSDF
71726,2022,11,16,TSJU
71727,2022,11,16,TSLC
71728,2022,11,16,TSTL
71729,2022,11,16,TTPA
71730,2022,11,16,TTUL
71731,2022,11,17,FOP1
71732,2022,11,17,KABR
71733,2022,11,17,KABX
71734,2022,11,17,KAKQ
71735,2022,11,17,KAMA
71736,2022,11,17,KAMX
71737,2022,11,17,KAPX
71738,2022,11,17,KARX
71739,2022,11,17,KATX
71740,2022,11,17,KBBX
71741,2022,11,17,KBGM
71742,2022,11,17,KBHX
71743,2022,11,17,KBIS
71744,2022,11,17,KBLX
71745,2022,11,17,KBMX
71746,2022,11,17,KBOX
71747,2022,11,17,KBRO
71748,2022,11,17,KBUF
71749,2022,11,17,KBYX
71750,2022,11,17,KCAE
71751,2022,11,17,KCBW
71752,2022,11,17,KCBX
71753,2022,11,17,KCCX
71754,2022,11,17,KCLE
71755,2022,11,17,KCLX
71756,2022,11,17,KCRP
71757,2022,11,17,KCXX
71758,2022,11,17,KCYS
71759,2022,11,17,KDAX
71760,2022,11,17,KDDC
71761,2022,11,17,KDFX
71762,2022,11,17,KDGX
71763,2022,11,17,KDIX
71764,2022,11,17,KDLH
71765,2022,11,17,KDMX
71766,2022,11,17,KDOX
71767,2022,11,17,KDTX
71768,2022,11,17,KDVN
71769,2022,11,17,KDYX
71770,2022,11,17,KEAX
71771,2022,11,17,KEMX
71772,2022,11,17,KENX
71773,2022,11,17,KEOX
71774,2022,11,17,KEPZ
71775,2022,11,17,KESX
71776,2022,11,17,KEVX
71777,2022,11,17,KEWX
71778,2022,11,17,KEYX
71779,2022,11,17,KFCX
71780,2022,11,17,KFDR
71781,2022,11,17,KFDX
71782,2022,11,17,KFFC
71783,2022,11,17,KFSD
71784,2022,11,17,KFSX
71785,2022,11,17,KFTG
71786,2022,11,17,KFWS
71787,2022,11,17,KGGW
71788,2022,11,17,KGJX
71789,2022,11,17,KGLD
71790,2022,11,17,KGRB
71791,2022,11,17,KGRK
71792,2022,11,17,KGRR
71793,2022,11,17,KGSP
71794,2022,11,17,KGWX
71795,2022,11,17,KGYX
71796,2022,11,17,KHDX
71797,2022,11,17,KHGX
71798,2022,11,17,KHNX
71799,2022,11,17,KHPX
71800,2022,11,17,KHTX
71801,2022,11,17,KICT
71802,2022,11,17,KICX
71803,2022,11,17,KILN
71804,2022,11,17,KILX
71805,2022,11,17,KIND
71806,2022,11,17,KINX
71807,2022,11,17,KIWA
71808,2022,11,17,KIWX
71809,2022,11,17,KJAX
71810,2022,11,17,KJGX
71811,2022,11,17,KJKL
71812,2022,11,17,KLBB
71813,2022,11,17,KLCH
71814,2022,11,17,KLGX
71815,2022,11,17,KLIX
71816,2022,11,17,KLNX
71817,2022,11,17,KLOT
71818,2022,11,17,KLRX
71819,2022,11,17,KLSX
71820,2022,11,17,KLTX
71821,2022,11,17,KLVX
71822,2022,11,17,KLWX
71823,2022,11,17,KLZK
71824,2022,11,17,KMAF
71825,2022,11,17,KMAX
71826,2022,11,17,KMBX
71827,2022,11,17,KMHX
71828,2022,11,17,KMKX
71829,2022,11,17,KMLB
71830,2022,11,17,KMOB
71831,2022,11,17,KMPX
71832,2022,11,17,KMQT
71833,2022,11,17,KMRX
71834,2022,11,17,KMSX
71835,2022,11,17,KMTX
71836,2022,11,17,KMUX
71837,2022,11,17,KMVX
71838,2022,11,17,KMXX
71839,2022,11,17,KNKX
71840,2022,11,17,KNQA
71841,2022,11,17,KOAX
71842,2022,11,17,KOHX
71843,2022,11,17,KOKX
71844,2022,11,17,KOTX
71845,2022,11,17,KPAH
71846,2022,11,17,KPBZ
71847,2022,11,17,KPDT
71848,2022,11,17,KPOE
71849,2022,11,17,KPUX
71850,2022,11,17,KRAX
71851,2022,11,17,KRGX
71852,2022,11,17,KRIW
71853,2022,11,17,KRLX
71854,2022,11,17,KRTX
71855,2022,11,17,KSFX
71856,2022,11,17,KSGF
71857,2022,11,17,KSHV
71858,2022,11,17,KSJT
71859,2022,11,17,KSOX
71860,2022,11,17,KSRX
71861,2022,11,17,KTBW
71862,2022,11,17,KTFX
71863,2022,11,17,KTLH
71864,2022,11,17,KTLX
71865,2022,11,17,KTWX
71866,2022,11,17,KTYX
71867,2022,11,17,KUDX
71868,2022,11,17,KUEX
71869,2022,11,17,KVAX
71870,2022,11,17,KVBX
71871,2022,11,17,KVNX
71872,2022,11,17,KVTX
71873,2022,11,17,KVWX
71874,2022,11,17,KYUX
71875,2022,11,17,PACG
71876,2022,11,17,PAEC
71877,2022,11,17,PAHG
71878,2022,11,17,PAIH
71879,2022,11,17,PAKC
71880,2022,11,17,PAPD
71881,2022,11,17,PGUA
71882,2022,11,17,PHKI
71883,2022,11,17,PHKM
71884,2022,11,17,PHMO
71885,2022,11,17,PHWA
71886,2022,11,17,RKJK
71887,2022,11,17,RKSG
71888,2022,11,17,RODN
71889,2022,11,17,TADW
71890,2022,11,17,TATL
71891,2022,11,17,TBNA
71892,2022,11,17,TBOS
71893,2022,11,17,TBWI
71894,2022,11,17,TCLT
71895,2022,11,17,TCMH
71896,2022,11,17,TCVG
71897,2022,11,17,TDAL
71898,2022,11,17,TDAY
71899,2022,11,17,TDCA
71900,2022,11,17,TDEN
71901,2022,11,17,TDFW
71902,2022,11,17,TDTW
71903,2022,11,17,TEWR
71904,2022,11,17,TFLL
71905,2022,11,17,THOU
71906,2022,11,17,TIAD
71907,2022,11,17,TIAH
71908,2022,11,17,TICH
71909,2022,11,17,TIDS
71910,2022,11,17,TJFK
71911,2022,11,17,TJUA
71912,2022,11,17,TLAS
71913,2022,11,17,TLVE
71914,2022,11,17,TMCI
71915,2022,11,17,TMCO
71916,2022,11,17,TMDW
71917,2022,11,17,TMEM
71918,2022,11,17,TMIA
71919,2022,11,17,TMKE
71920,2022,11,17,TMSP
71921,2022,11,17,TMSY
71922,2022,11,17,TOKC
71923,2022,11,17,TORD
71924,2022,11,17,TPHL
71925,2022,11,17,TPHX
71926,2022,11,17,TPIT
71927,2022,11,17,TRDU
71928,2022,11,17,TSDF
71929,2022,11,17,TSJU
71930,2022,11,17,TSLC
71931,2022,11,17,TSTL
71932,2022,11,17,TTPA
71933,2022,11,17,TTUL
71934,2022,11,18,FOP1
71935,2022,11,18,KABR
71936,2022,11,18,KABX
71937,2022,11,18,KAKQ
71938,2022,11,18,KAMA
71939,2022,11,18,KAMX
71940,2022,11,18,KAPX
71941,2022,11,18,KARX
71942,2022,11,18,KATX
71943,2022,11,18,KBBX
71944,2022,11,18,KBGM
71945,2022,11,18,KBHX
71946,2022,11,18,KBIS
71947,2022,11,18,KBLX
71948,2022,11,18,KBMX
71949,2022,11,18,KBOX
71950,2022,11,18,KBRO
71951,2022,11,18,KBUF
71952,2022,11,18,KBYX
71953,2022,11,18,KCAE
71954,2022,11,18,KCBW
71955,2022,11,18,KCBX
71956,2022,11,18,KCCX
71957,2022,11,18,KCLE
71958,2022,11,18,KCLX
71959,2022,11,18,KCRP
71960,2022,11,18,KCXX
71961,2022,11,18,KCYS
71962,2022,11,18,KDAX
71963,2022,11,18,KDDC
71964,2022,11,18,KDFX
71965,2022,11,18,KDGX
71966,2022,11,18,KDIX
71967,2022,11,18,KDLH
71968,2022,11,18,KDMX
71969,2022,11,18,KDOX
71970,2022,11,18,KDTX
71971,2022,11,18,KDVN
71972,2022,11,18,KDYX
71973,2022,11,18,KEAX
71974,2022,11,18,KEMX
71975,2022,11,18,KENX
71976,2022,11,18,KEOX
71977,2022,11,18,KEPZ
71978,2022,11,18,KESX
71979,2022,11,18,KEVX
71980,2022,11,18,KEWX
71981,2022,11,18,KEYX
71982,2022,11,18,KFCX
71983,2022,11,18,KFDR
71984,2022,11,18,KFDX
71985,2022,11,18,KFFC
71986,2022,11,18,KFSD
71987,2022,11,18,KFSX
71988,2022,11,18,KFTG
71989,2022,11,18,KFWS
71990,2022,11,18,KGGW
71991,2022,11,18,KGJX
71992,2022,11,18,KGLD
71993,2022,11,18,KGRB
71994,2022,11,18,KGRK
71995,2022,11,18,KGRR
71996,2022,11,18,KGSP
71997,2022,11,18,KGWX
71998,2022,11,18,KGYX
71999,2022,11,18,KHDX
72000,2022,11,18,KHGX
72001,2022,11,18,KHNX
72002,2022,11,18,KHPX
72003,2022,11,18,KHTX
72004,2022,11,18,KICT
72005,2022,11,18,KICX
72006,2022,11,18,KILN
72007,2022,11,18,KILX
72008,2022,11,18,KIND
72009,2022,11,18,KINX
72010,2022,11,18,KIWA
72011,2022,11,18,KIWX
72012,2022,11,18,KJAX
72013,2022,11,18,KJGX
72014,2022,11,18,KJKL
72015,2022,11,18,KLBB
72016,2022,11,18,KLCH
72017,2022,11,18,KLGX
72018,2022,11,18,KLIX
72019,2022,11,18,KLNX
72020,2022,11,18,KLOT
72021,2022,11,18,KLRX
72022,2022,11,18,KLSX
72023,2022,11,18,KLTX
72024,2022,11,18,KLVX
72025,2022,11,18,KLWX
72026,2022,11,18,KLZK
72027,2022,11,18,KMAF
72028,2022,11,18,KMAX
72029,2022,11,18,KMBX
72030,2022,11,18,KMHX
72031,2022,11,18,KMKX
72032,2022,11,18,KMLB
72033,2022,11,18,KMOB
72034,2022,11,18,KMPX
72035,2022,11,18,KMQT
72036,2022,11,18,KMRX
72037,2022,11,18,KMSX
72038,2022,11,18,KMTX
72039,2022,11,18,KMUX
72040,2022,11,18,KMVX
72041,2022,11,18,KMXX
72042,2022,11,18,KNKX
72043,2022,11,18,KNQA
72044,2022,11,18,KOAX
72045,2022,11,18,KOHX
72046,2022,11,18,KOKX
72047,2022,11,18,KOTX
72048,2022,11,18,KPAH
72049,2022,11,18,KPBZ
72050,2022,11,18,KPDT
72051,2022,11,18,KPOE
72052,2022,11,18,KPUX
72053,2022,11,18,KRAX
72054,2022,11,18,KRGX
72055,2022,11,18,KRIW
72056,2022,11,18,KRLX
72057,2022,11,18,KRTX
72058,2022,11,18,KSFX
72059,2022,11,18,KSGF
72060,2022,11,18,KSHV
72061,2022,11,18,KSJT
72062,2022,11,18,KSOX
72063,2022,11,18,KSRX
72064,2022,11,18,KTBW
72065,2022,11,18,KTFX
72066,2022,11,18,KTLH
72067,2022,11,18,KTLX
72068,2022,11,18,KTWX
72069,2022,11,18,KTYX
72070,2022,11,18,KUDX
72071,2022,11,18,KUEX
72072,2022,11,18,KVAX
72073,2022,11,18,KVBX
72074,2022,11,18,KVNX
72075,2022,11,18,KVTX
72076,2022,11,18,KVWX
72077,2022,11,18,KYUX
72078,2022,11,18,PACG
72079,2022,11,18,PAEC
72080,2022,11,18,PAHG
72081,2022,11,18,PAIH
72082,2022,11,18,PAKC
72083,2022,11,18,PAPD
72084,2022,11,18,PGUA
72085,2022,11,18,PHKI
72086,2022,11,18,PHKM
72087,2022,11,18,PHMO
72088,2022,11,18,PHWA
72089,2022,11,18,RKJK
72090,2022,11,18,RKSG
72091,2022,11,18,RODN
72092,2022,11,18,TADW
72093,2022,11,18,TATL
72094,2022,11,18,TBNA
72095,2022,11,18,TBOS
72096,2022,11,18,TBWI
72097,2022,11,18,TCLT
72098,2022,11,18,TCMH
72099,2022,11,18,TCVG
72100,2022,11,18,TDAL
72101,2022,11,18,TDAY
72102,2022,11,18,TDCA
72103,2022,11,18,TDEN
72104,2022,11,18,TDFW
72105,2022,11,18,TDTW
72106,2022,11,18,TEWR
72107,2022,11,18,TFLL
72108,2022,11,18,THOU
72109,2022,11,18,TIAD
72110,2022,11,18,TIAH
72111,2022,11,18,TICH
72112,2022,11,18,TIDS
72113,2022,11,18,TJFK
72114,2022,11,18,TJUA
72115,2022,11,18,TLAS
72116,2022,11,18,TLVE
72117,2022,11,18,TMCI
72118,2022,11,18,TMCO
72119,2022,11,18,TMDW
72120,2022,11,18,TMEM
72121,2022,11,18,TMIA
72122,2022,11,18,TMKE
72123,2022,11,18,TMSP
72124,2022,11,18,TMSY
72125,2022,11,18,TOKC
72126,2022,11,18,TORD
72127,2022,11,18,TPHL
72128,2022,11,18,TPHX
72129,2022,11,18,TPIT
72130,2022,11,18,TRDU
72131,2022,11,18,TSDF
72132,2022,11,18,TSJU
72133,2022,11,18,TSLC
72134,2022,11,18,TSTL
72135,2022,11,18,TTPA
72136,2022,11,18,TTUL
72137,2022,11,19,FOP1
72138,2022,11,19,KABR
72139,2022,11,19,KABX
72140,2022,11,19,KAKQ
72141,2022,11,19,KAMA
72142,2022,11,19,KAMX
72143,2022,11,19,KAPX
72144,2022,11,19,KARX
72145,2022,11,19,KATX
72146,2022,11,19,KBBX
72147,2022,11,19,KBGM
72148,2022,11,19,KBHX
72149,2022,11,19,KBIS
72150,2022,11,19,KBLX
72151,2022,11,19,KBMX
72152,2022,11,19,KBOX
72153,2022,11,19,KBRO
72154,2022,11,19,KBUF
72155,2022,11,19,KBYX
72156,2022,11,19,KCAE
72157,2022,11,19,KCBW
72158,2022,11,19,KCBX
72159,2022,11,19,KCCX
72160,2022,11,19,KCLE
72161,2022,11,19,KCLX
72162,2022,11,19,KCRP
72163,2022,11,19,KCXX
72164,2022,11,19,KCYS
72165,2022,11,19,KDAX
72166,2022,11,19,KDDC
72167,2022,11,19,KDFX
72168,2022,11,19,KDGX
72169,2022,11,19,KDIX
72170,2022,11,19,KDLH
72171,2022,11,19,KDMX
72172,2022,11,19,KDOX
72173,2022,11,19,KDTX
72174,2022,11,19,KDVN
72175,2022,11,19,KDYX
72176,2022,11,19,KEAX
72177,2022,11,19,KEMX
72178,2022,11,19,KENX
72179,2022,11,19,KEOX
72180,2022,11,19,KEPZ
72181,2022,11,19,KESX
72182,2022,11,19,KEVX
72183,2022,11,19,KEWX
72184,2022,11,19,KEYX
72185,2022,11,19,KFCX
72186,2022,11,19,KFDR
72187,2022,11,19,KFDX
72188,2022,11,19,KFFC
72189,2022,11,19,KFSD
72190,2022,11,19,KFSX
72191,2022,11,19,KFTG
72192,2022,11,19,KFWS
72193,2022,11,19,KGGW
72194,2022,11,19,KGJX
72195,2022,11,19,KGLD
72196,2022,11,19,KGRB
72197,2022,11,19,KGRK
72198,2022,11,19,KGRR
72199,2022,11,19,KGSP
72200,2022,11,19,KGWX
72201,2022,11,19,KGYX
72202,2022,11,19,KHDX
72203,2022,11,19,KHGX
72204,2022,11,19,KHNX
72205,2022,11,19,KHTX
72206,2022,11,19,KICT
72207,2022,11,19,KICX
72208,2022,11,19,KILN
72209,2022,11,19,KILX
72210,2022,11,19,KIND
72211,2022,11,19,KINX
72212,2022,11,19,KIWA
